2020-11-10,09:17:31,22.904026,113.898535
2020-11-10,09:17:32,22.904039,113.898540
2020-11-10,09:17:33,22.904051,113.898546
2020-11-10,09:17:34,22.904063,113.898552
2020-11-10,09:17:35,22.904074,113.898560
2020-11-10,09:17:36,22.904086,113.898568
2020-11-10,09:17:37,22.904097,113.898578
2020-11-10,09:17:38,22.904112,113.898587
2020-11-10,09:17:39,22.904128,113.898591
2020-11-10,09:17:40,22.904146,113.898598
2020-11-10,09:17:41,22.904163,113.898604
2020-11-10,09:17:42,22.904181,113.898607
2020-11-10,09:17:43,22.904198,113.898616
2020-11-10,09:17:44,22.904214,113.898624
2020-11-10,09:17:45,22.904229,113.898630
2020-11-10,09:17:46,22.904244,113.898635
2020-11-10,09:17:47,22.904264,113.898645
2020-11-10,09:17:48,22.904283,113.898656
2020-11-10,09:17:49,22.904299,113.898666
2020-11-10,09:17:50,22.904315,113.898677
2020-11-10,09:17:51,22.904333,113.898689
2020-11-10,09:17:52,22.904349,113.898705
2020-11-10,09:17:53,22.904365,113.898719
2020-11-10,09:17:54,22.904383,113.898734
2020-11-10,09:17:55,22.904404,113.898746
2020-11-10,09:17:56,22.904427,113.898756
2020-11-10,09:17:57,22.904449,113.898771
2020-11-10,09:17:58,22.904474,113.898782
2020-11-10,09:17:59,22.904497,113.898792
2020-11-10,09:18:00,22.904521,113.898805
2020-11-10,09:18:01,22.904547,113.898816
2020-11-10,09:18:02,22.904572,113.898831
2020-11-10,09:18:03,22.904595,113.898841
2020-11-10,09:18:04,22.904621,113.898855
2020-11-10,09:18:05,22.904650,113.898867
2020-11-10,09:18:06,22.904675,113.898880
2020-11-10,09:18:07,22.904700,113.898891
2020-11-10,09:18:08,22.904724,113.898908
2020-11-10,09:18:09,22.904750,113.898922
2020-11-10,09:18:10,22.904774,113.898933
2020-11-10,09:18:11,22.904796,113.898942
2020-11-10,09:18:12,22.904814,113.898952
2020-11-10,09:18:13,22.904837,113.898961
2020-11-10,09:18:14,22.904863,113.898974
2020-11-10,09:18:15,22.904888,113.898983
2020-11-10,09:18:16,22.904909,113.898994
2020-11-10,09:18:17,22.904933,113.899004
2020-11-10,09:18:18,22.904957,113.899016
2020-11-10,09:18:19,22.904982,113.899029
2020-11-10,09:18:20,22.905008,113.899042
2020-11-10,09:18:21,22.905034,113.899055
2020-11-10,09:18:22,22.905060,113.899068
2020-11-10,09:18:23,22.905084,113.899081
2020-11-10,09:18:24,22.905103,113.899095
2020-11-10,09:18:25,22.905113,113.899103
2020-11-10,09:18:26,22.905118,113.899110
2020-11-10,09:18:27,22.905125,113.899115
2020-11-10,09:18:28,22.905136,113.899120
2020-11-10,09:18:29,22.905152,113.899131
2020-11-10,09:18:30,22.905165,113.899139
2020-11-10,09:18:31,22.905178,113.899146
2020-11-10,09:18:32,22.905191,113.899152
2020-11-10,09:18:33,22.905205,113.899161
2020-11-10,09:18:34,22.905216,113.899167
2020-11-10,09:18:35,22.905228,113.899174
2020-11-10,09:18:36,22.905242,113.899183
2020-11-10,09:18:37,22.905256,113.899192
2020-11-10,09:18:38,22.905272,113.899198
2020-11-10,09:18:39,22.905290,113.899208
2020-11-10,09:18:40,22.905309,113.899221
2020-11-10,09:18:41,22.905329,113.899239
2020-11-10,09:18:42,22.905352,113.899250
2020-11-10,09:18:43,22.905372,113.899262
2020-11-10,09:18:44,22.905394,113.899273
2020-11-10,09:18:45,22.905415,113.899287
2020-11-10,09:18:46,22.905437,113.899299
2020-11-10,09:18:47,22.905448,113.899302
2020-11-10,09:18:48,22.905458,113.899302
2020-11-10,09:18:49,22.905477,113.899311
2020-11-10,09:18:50,22.905497,113.899322
2020-11-10,09:18:51,22.905517,113.899330
2020-11-10,09:18:52,22.905537,113.899341
2020-11-10,09:18:53,22.905555,113.899354
2020-11-10,09:18:54,22.905573,113.899359
2020-11-10,09:18:55,22.905592,113.899364
2020-11-10,09:18:56,22.905610,113.899371
2020-11-10,09:18:57,22.905629,113.899383
2020-11-10,09:18:58,22.905645,113.899396
2020-11-10,09:18:59,22.905662,113.899404
2020-11-10,09:19:00,22.905681,113.899414
2020-11-10,09:19:01,22.905700,113.899422
2020-11-10,09:19:02,22.905719,113.899429
2020-11-10,09:19:03,22.905737,113.899436
2020-11-10,09:19:04,22.905752,113.899445
2020-11-10,09:19:05,22.905767,113.899449
2020-11-10,09:19:06,22.905775,113.899449
2020-11-10,09:19:07,22.905783,113.899451
2020-11-10,09:19:08,22.905790,113.899451
2020-11-10,09:19:09,22.905798,113.899454
2020-11-10,09:19:10,22.905804,113.899458
2020-11-10,09:19:11,22.905809,113.899460
2020-11-10,09:19:12,22.905815,113.899464
2020-11-10,09:19:13,22.905822,113.899470
2020-11-10,09:19:14,22.905830,113.899475
2020-11-10,09:19:15,22.905841,113.899481
2020-11-10,09:19:16,22.905839,113.899478
2020-11-10,09:19:17,22.905837,113.899475
2020-11-10,09:19:18,22.905836,113.899476
2020-11-10,09:19:19,22.905834,113.899474
2020-11-10,09:19:20,22.905832,113.899474
2020-11-10,09:19:22,22.905829,113.899479
2020-11-10,09:19:23,22.905829,113.899485
2020-11-10,09:19:27,22.905835,113.899489
2020-11-10,09:19:28,22.905847,113.899493
2020-11-10,09:19:29,22.905854,113.899498
2020-11-10,09:19:31,22.905855,113.899501
2020-11-10,09:19:32,22.905854,113.899514
2020-11-10,09:19:33,22.905849,113.899525
2020-11-10,09:19:34,22.905840,113.899528
2020-11-10,09:19:35,22.905829,113.899523
2020-11-10,09:19:36,22.905817,113.899517
2020-11-10,09:19:37,22.905810,113.899513
2020-11-10,09:19:38,22.905810,113.899507
2020-11-10,09:19:39,22.905807,113.899503
2020-11-10,09:19:40,22.905803,113.899500
2020-11-10,09:19:41,22.905799,113.899496
2020-11-10,09:19:42,22.905788,113.899491
2020-11-10,09:19:43,22.905775,113.899485
2020-11-10,09:19:44,22.905762,113.899479
2020-11-10,09:19:45,22.905749,113.899472
2020-11-10,09:19:46,22.905736,113.899464
2020-11-10,09:19:47,22.905724,113.899457
2020-11-10,09:19:48,22.905711,113.899449
2020-11-10,09:19:49,22.905699,113.899442
2020-11-10,09:19:50,22.905686,113.899435
2020-11-10,09:19:51,22.905676,113.899427
2020-11-10,09:19:52,22.905663,113.899418
2020-11-10,09:19:53,22.905649,113.899411
2020-11-10,09:19:54,22.905636,113.899405
2020-11-10,09:19:55,22.905622,113.899399
2020-11-10,09:19:56,22.905608,113.899392
2020-11-10,09:19:57,22.905594,113.899387
2020-11-10,09:19:58,22.905582,113.899380
2020-11-10,09:19:59,22.905569,113.899373
2020-11-10,09:20:00,22.905555,113.899367
2020-11-10,09:20:01,22.905542,113.899361
2020-11-10,09:20:02,22.905528,113.899354
2020-11-10,09:20:03,22.905515,113.899347
2020-11-10,09:20:04,22.905503,113.899341
2020-11-10,09:20:05,22.905491,113.899335
2020-11-10,09:20:06,22.905479,113.899329
2020-11-10,09:20:07,22.905467,113.899321
2020-11-10,09:20:08,22.905455,113.899314
2020-11-10,09:20:09,22.905442,113.899306
2020-11-10,09:20:10,22.905431,113.899299
2020-11-10,09:20:11,22.905419,113.899293
2020-11-10,09:20:12,22.905407,113.899287
2020-11-10,09:20:13,22.905396,113.899280
2020-11-10,09:20:14,22.905383,113.899273
2020-11-10,09:20:15,22.905371,113.899266
2020-11-10,09:20:16,22.905359,113.899259
2020-11-10,09:20:17,22.905347,113.899252
2020-11-10,09:20:18,22.905334,113.899245
2020-11-10,09:20:19,22.905324,113.899239
2020-11-10,09:20:20,22.905312,113.899232
2020-11-10,09:20:21,22.905302,113.899226
2020-11-10,09:20:22,22.905291,113.899220
2020-11-10,09:20:23,22.905280,113.899214
2020-11-10,09:20:24,22.905268,113.899208
2020-11-10,09:20:25,22.905256,113.899202
2020-11-10,09:20:26,22.905245,113.899194
2020-11-10,09:20:27,22.905234,113.899187
2020-11-10,09:20:28,22.905222,113.899180
2020-11-10,09:20:29,22.905210,113.899172
2020-11-10,09:20:30,22.905199,113.899165
2020-11-10,09:20:31,22.905186,113.899159
2020-11-10,09:20:32,22.905179,113.899151
2020-11-10,09:20:33,22.905173,113.899144
2020-11-10,09:20:34,22.905169,113.899136
2020-11-10,09:20:35,22.905165,113.899130
2020-11-10,09:20:36,22.905159,113.899125
2020-11-10,09:20:37,22.905154,113.899121
2020-11-10,09:20:38,22.905148,113.899117
2020-11-10,09:20:39,22.905143,113.899115
2020-11-10,09:20:40,22.905137,113.899108
2020-11-10,09:20:41,22.905132,113.899103
2020-11-10,09:20:42,22.905126,113.899096
2020-11-10,09:20:43,22.905120,113.899092
2020-11-10,09:20:44,22.905114,113.899087
2020-11-10,09:20:45,22.905106,113.899083
2020-11-10,09:20:46,22.905098,113.899078
2020-11-10,09:20:47,22.905093,113.899067
2020-11-10,09:20:48,22.905085,113.899062
2020-11-10,09:20:49,22.905077,113.899059
2020-11-10,09:20:50,22.905070,113.899056
2020-11-10,09:20:51,22.905063,113.899052
2020-11-10,09:20:52,22.905058,113.899043
2020-11-10,09:20:53,22.905051,113.899042
2020-11-10,09:20:54,22.905043,113.899040
2020-11-10,09:20:55,22.905034,113.899035
2020-11-10,09:20:56,22.905025,113.899032
2020-11-10,09:20:57,22.905015,113.899029
2020-11-10,09:20:58,22.905006,113.899026
2020-11-10,09:20:59,22.904995,113.899022
2020-11-10,09:21:00,22.904984,113.899019
2020-11-10,09:21:01,22.904974,113.899015
2020-11-10,09:21:02,22.904964,113.899009
2020-11-10,09:21:03,22.904955,113.899006
2020-11-10,09:21:04,22.904944,113.899000
2020-11-10,09:21:05,22.904928,113.898999
2020-11-10,09:21:06,22.904913,113.898997
2020-11-10,09:21:07,22.904899,113.898995
2020-11-10,09:21:08,22.904889,113.898985
2020-11-10,09:21:09,22.904873,113.898983
2020-11-10,09:21:10,22.904861,113.898978
2020-11-10,09:21:11,22.904848,113.898973
2020-11-10,09:21:12,22.904831,113.898967
2020-11-10,09:21:13,22.904812,113.898961
2020-11-10,09:21:14,22.904791,113.898960
2020-11-10,09:21:15,22.904773,113.898958
2020-11-10,09:21:16,22.904757,113.898952
2020-11-10,09:21:17,22.904740,113.898946
2020-11-10,09:21:18,22.904721,113.898939
2020-11-10,09:21:19,22.904706,113.898928
2020-11-10,09:21:20,22.904689,113.898920
2020-11-10,09:21:21,22.904668,113.898913
2020-11-10,09:21:22,22.904647,113.898908
2020-11-10,09:21:23,22.904630,113.898896
2020-11-10,09:21:24,22.904612,113.898887
2020-11-10,09:21:25,22.904594,113.898877
2020-11-10,09:21:26,22.904578,113.898867
2020-11-10,09:21:27,22.904564,113.898859
2020-11-10,09:21:28,22.904547,113.898851
2020-11-10,09:21:29,22.904526,113.898842
2020-11-10,09:21:30,22.904508,113.898837
2020-11-10,09:21:31,22.904492,113.898831
2020-11-10,09:21:32,22.904477,113.898824
2020-11-10,09:21:33,22.904462,113.898818
2020-11-10,09:21:34,22.904448,113.898811
2020-11-10,09:21:35,22.904435,113.898804
2020-11-10,09:21:36,22.904421,113.898797
2020-11-10,09:21:37,22.904407,113.898789
2020-11-10,09:21:38,22.904392,113.898782
2020-11-10,09:21:39,22.904378,113.898775
2020-11-10,09:21:40,22.904365,113.898766
2020-11-10,09:21:41,22.904352,113.898758
2020-11-10,09:21:42,22.904338,113.898751
2020-11-10,09:21:43,22.904325,113.898744
2020-11-10,09:21:44,22.904313,113.898737
2020-11-10,09:21:45,22.904300,113.898731
2020-11-10,09:21:46,22.904287,113.898725
2020-11-10,09:21:47,22.904275,113.898717
2020-11-10,09:21:48,22.904266,113.898709
2020-11-10,09:21:49,22.904256,113.898702
2020-11-10,09:21:50,22.904246,113.898698
2020-11-10,09:21:51,22.904238,113.898693
2020-11-10,09:21:52,22.904228,113.898689
2020-11-10,09:21:53,22.904218,113.898683
2020-11-10,09:21:54,22.904209,113.898676
2020-11-10,09:21:55,22.904198,113.898669
2020-11-10,09:21:56,22.904186,113.898663
2020-11-10,09:21:57,22.904176,113.898656
2020-11-10,09:21:58,22.904165,113.898652
2020-11-10,09:21:59,22.904153,113.898649
2020-11-10,09:22:00,22.904142,113.898644
2020-11-10,09:22:01,22.904135,113.898640
2020-11-10,09:22:09,22.904121,113.898633
2020-11-10,09:22:10,22.904113,113.898624
2020-11-10,09:22:11,22.904108,113.898618
2020-11-10,09:22:12,22.904104,113.898612
2020-11-10,09:22:13,22.904097,113.898606
2020-11-10,09:22:14,22.904093,113.898600
2020-11-10,09:22:15,22.904086,113.898592
2020-11-10,09:22:16,22.904079,113.898582
2020-11-10,09:22:17,22.904069,113.898569
2020-11-10,09:22:18,22.904060,113.898559
2020-11-10,09:22:19,22.904047,113.898546
2020-11-10,09:22:20,22.904032,113.898535
2020-11-10,09:22:21,22.904019,113.898526
2020-11-10,09:22:22,22.904006,113.898518
2020-11-10,09:22:23,22.903992,113.898510
2020-11-10,09:22:24,22.903981,113.898500
2020-11-10,09:22:25,22.903973,113.898491
2020-11-10,09:22:26,22.903964,113.898483
2020-11-10,09:22:27,22.903967,113.898478
2020-11-10,09:22:28,22.903968,113.898471
2020-11-10,09:22:30,22.903964,113.898462
2020-11-10,09:22:33,22.903955,113.898461
2020-11-10,09:22:39,22.903953,113.898461
2020-11-10,09:22:40,22.903961,113.898455
2020-11-10,09:22:41,22.903969,113.898446
坡度: 0度
曲线: 589.77m
直线: 16.96m
